sample_id,frame_id,scenario_id,view_id,traffic_light_id,n_inview,n_inview_veh,n_inview_ped,density_bin,gt_dist_mean_m,gt_dist_min_m,gt_speed_mean_mps,gt_speed_max_mps,frac_parked,frac_moving,camera_x,camera_y
moving_ego_pps200000_crowded_8loops_stride2_003899_frame109992,109992,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,39.522,39.522,0.0,0.0,1.0,0.0,-107.863037109375,-35.95415115356445
moving_ego_pps200000_crowded_8loops_stride2_003903_frame110000,110000,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,37.074,37.074,0.0,0.0,1.0,0.0,-108.5901107788086,-33.40388488769531
moving_ego_pps200000_crowded_8loops_stride2_003904_frame110002,110002,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,36.457,36.457,0.0,0.0,1.0,0.0,-108.75010681152344,-32.758140563964844
moving_ego_pps200000_crowded_8loops_stride2_003911_frame110016,110016,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,32.148,32.148,0.0,0.0,1.0,0.0,-109.6200942993164,-28.18881607055664
moving_ego_pps200000_crowded_8loops_stride2_003915_frame110024,110024,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,29.73,29.73,0.0,0.0,1.0,0.0,-109.91678619384766,-25.557039260864258
moving_ego_pps200000_crowded_8loops_stride2_003922_frame110038,110038,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,25.672,25.672,0.0,0.0,1.0,0.0,-110.16993713378906,-20.94342041015625
moving_ego_pps200000_crowded_8loops_stride2_003934_frame110062,110062,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,27.192,19.648,0.0,0.0,1.0,0.0,-110.33748626708984,-12.967244148254395
moving_ego_pps200000_crowded_8loops_stride2_003952_frame110098,110098,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,25.805,12.27,0.0,0.0,1.0,0.0,-110.35214233398438,-1.0412958860397339
moving_ego_pps200000_crowded_8loops_stride2_003956_frame110106,110106,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,23.826,10.885,0.0,0.0,1.0,0.0,-110.34649658203125,1.5967005491256714
moving_ego_pps200000_crowded_8loops_stride2_003957_frame110108,110108,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,23.344,10.562,0.0,0.0,1.0,0.0,-110.34587860107422,2.259413719177246
moving_ego_pps200000_crowded_8loops_stride2_003959_frame110112,110112,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,22.405,9.958,0.0,0.0,1.0,0.0,-110.34315490722656,3.582080125808716
moving_ego_pps200000_crowded_8loops_stride2_003966_frame110126,110126,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,30.444,30.444,0.0,0.0,1.0,0.0,-110.29940795898438,8.238155364990234
moving_ego_pps200000_crowded_8loops_stride2_003967_frame110128,110128,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,29.825,29.825,0.0,0.0,1.0,0.0,-110.25969696044922,8.897420883178711
moving_ego_pps200000_crowded_8loops_stride2_003968_frame110130,110130,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,34.367,29.204,0.0,0.0,1.0,0.0,-110.2148666381836,9.559581756591797
moving_ego_pps200000_crowded_8loops_stride2_004001_frame110196,110196,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-96.23692321777344,24.320159912109375
moving_ego_pps200000_crowded_8loops_stride2_004007_frame110208,110208,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-92.2309341430664,24.530494689941406
moving_ego_pps200000_crowded_8loops_stride2_004010_frame110214,110214,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-90.24040985107422,24.612327575683594
moving_ego_pps200000_crowded_8loops_stride2_004012_frame110218,110218,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-88.92178344726562,24.64997673034668
moving_ego_pps200000_crowded_8loops_stride2_004016_frame110226,110226,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-86.27490234375,24.695829391479492
moving_ego_pps200000_crowded_8loops_stride2_004022_frame110238,110238,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-82.29281616210938,24.7224063873291
moving_ego_pps200000_crowded_8loops_stride2_004046_frame110286,110286,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,37.725,37.725,0.0,0.0,1.0,0.0,-70.45659637451172,24.6383113861084
moving_ego_pps200000_crowded_8loops_stride2_004057_frame110308,110308,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,37.725,37.725,0.0,0.0,1.0,0.0,-70.45659637451172,24.6383113861084
moving_ego_pps200000_crowded_8loops_stride2_004082_frame110358,110358,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,36.06,36.06,7.395,7.395,0.0,1.0,-70.45659637451172,24.6383113861084
moving_ego_pps200000_crowded_8loops_stride2_004087_frame110368,110368,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-70.45659637451172,24.6383113861084
moving_ego_pps200000_crowded_8loops_stride2_004089_frame110372,110372,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-70.45659637451172,24.6383113861084
moving_ego_pps200000_crowded_8loops_stride2_004097_frame110388,110388,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-70.45659637451172,24.6383113861084
moving_ego_pps200000_crowded_8loops_stride2_004101_frame110396,110396,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-70.45659637451172,24.6383113861084
moving_ego_pps200000_crowded_8loops_stride2_004114_frame110422,110422,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,37.491,37.491,0.208,0.208,0.0,0.0,-70.45659637451172,24.6383113861084
moving_ego_pps200000_crowded_8loops_stride2_004116_frame110426,110426,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,37.486,37.486,0.0,0.0,0.0,0.0,-70.45659637451172,24.6383113861084
moving_ego_pps200000_crowded_8loops_stride2_004119_frame110432,110432,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,38.233,37.486,0.046,0.092,0.0,0.0,-70.45659637451172,24.6383113861084
moving_ego_pps200000_crowded_8loops_stride2_004129_frame110452,110452,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,38.231,37.486,0.0,0.0,0.0,0.0,-70.45659637451172,24.6383113861084
moving_ego_pps200000_crowded_8loops_stride2_004139_frame110472,110472,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,36.688,35.7,0.0,0.0,0.5,0.0,-68.04657745361328,24.614336013793945
moving_ego_pps200000_crowded_8loops_stride2_004143_frame110480,110480,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,35.106,33.841,0.0,0.0,1.0,0.0,-65.40753936767578,24.57720947265625
moving_ego_pps200000_crowded_8loops_stride2_004150_frame110494,110494,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,34.856,31.133,0.0,0.0,1.0,0.0,-60.79502868652344,24.174863815307617
moving_ego_pps200000_crowded_8loops_stride2_004154_frame110502,110502,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,35.928,35.928,0.0,0.0,1.0,0.0,-58.2102165222168,23.566606521606445
moving_ego_pps200000_crowded_8loops_stride2_004161_frame110516,110516,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,33.71,29.779,0.0,0.0,1.0,0.0,-54.03254318237305,21.507665634155273
moving_ego_pps200000_crowded_8loops_stride2_004163_frame110520,110520,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,32.698,28.831,0.0,0.0,1.0,0.0,-52.9539680480957,20.719051361083984
moving_ego_pps200000_crowded_8loops_stride2_004166_frame110526,110526,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,31.218,27.448,0.0,0.0,1.0,0.0,-51.367774963378906,19.5111083984375
moving_ego_pps200000_crowded_8loops_stride2_004177_frame110548,110548,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,25.901,21.735,0.0,0.0,1.0,0.0,-46.83590316772461,13.804938316345215
moving_ego_pps200000_crowded_8loops_stride2_004178_frame110550,110550,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,25.451,21.179,0.0,0.0,1.0,0.0,-46.5347900390625,13.212657928466797
moving_ego_pps200000_crowded_8loops_stride2_004187_frame110568,110568,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,20.664,15.639,0.0,0.0,1.0,0.0,-45.2494010925293,7.3521904945373535
moving_ego_pps200000_crowded_8loops_stride2_004189_frame110572,110572,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,19.372,14.364,0.0,0.0,1.0,0.0,-45.214393615722656,6.0197906494140625
moving_ego_pps200000_crowded_8loops_stride2_004194_frame110582,110582,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,16.195,11.253,0.0,0.0,1.0,0.0,-45.104408264160156,2.7033040523529053
moving_ego_pps200000_crowded_8loops_stride2_004199_frame110592,110592,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,13.077,8.26,0.0,0.0,1.0,0.0,-45.054813385009766,-0.6237357258796692
moving_ego_pps200000_crowded_8loops_stride2_004204_frame110602,110602,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,10.122,5.584,0.0,0.0,1.0,0.0,-45.10616683959961,-3.9527528285980225
moving_ego_pps200000_crowded_8loops_stride2_004206_frame110606,110606,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,9.075,4.763,0.0,0.0,1.0,0.0,-45.113075256347656,-5.281184673309326
moving_ego_pps200000_crowded_8loops_stride2_004231_frame110656,110656,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.32200622558594,-21.857154846191406
moving_ego_pps200000_crowded_8loops_stride2_004232_frame110658,110658,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.327999114990234,-22.524442672729492
moving_ego_pps200000_crowded_8loops_stride2_004250_frame110694,110694,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.366146087646484,-34.51169204711914
moving_ego_pps200000_crowded_8loops_stride2_004253_frame110700,110700,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.35242462158203,-36.50168991088867
moving_ego_pps200000_crowded_8loops_stride2_004257_frame110708,110708,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,38.752,38.752,0.0,0.0,1.0,0.0,-45.327938079833984,-39.15593338012695
moving_ego_pps200000_crowded_8loops_stride2_004263_frame110720,110720,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,34.471,34.471,0.0,0.0,1.0,0.0,-45.282005310058594,-43.13731384277344
moving_ego_pps200000_crowded_8loops_stride2_004280_frame110754,110754,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,23.431,23.431,0.0,0.0,1.0,0.0,-46.13726043701172,-54.27443313598633
moving_ego_pps200000_crowded_8loops_stride2_004286_frame110766,110766,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-47.98640060424805,-57.81724548339844
moving_ego_pps200000_crowded_8loops_stride2_004293_frame110780,110780,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-51.100643157958984,-61.31462478637695
moving_ego_pps200000_crowded_8loops_stride2_004303_frame110800,110800,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-56.97108840942383,-64.44207000732422
moving_ego_pps200000_crowded_8loops_stride2_004309_frame110812,110812,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-60.92195129394531,-65.06444549560547
moving_ego_pps200000_crowded_8loops_stride2_004317_frame110828,110828,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,38.672,38.672,0.0,0.0,1.0,0.0,-66.20893859863281,-65.34750366210938
moving_ego_pps200000_crowded_8loops_stride2_004331_frame110856,110856,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,29.536,29.536,0.0,0.0,1.0,0.0,-75.46039581298828,-64.96167755126953
moving_ego_pps200000_crowded_8loops_stride2_004333_frame110860,110860,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,28.218,28.218,0.0,0.0,1.0,0.0,-76.77374267578125,-64.78096771240234
moving_ego_pps200000_crowded_8loops_stride2_004334_frame110862,110862,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,27.558,27.558,0.0,0.0,1.0,0.0,-77.42500305175781,-64.66368103027344
moving_ego_pps200000_crowded_8loops_stride2_004336_frame110866,110866,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,26.236,26.236,0.0,0.0,1.0,0.0,-78.72103118896484,-64.39189147949219
moving_ego_pps200000_crowded_8loops_stride2_004340_frame110874,110874,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,30.887,23.598,3.656,7.312,0.5,0.5,-81.2796401977539,-63.726322174072266
moving_ego_pps200000_crowded_8loops_stride2_004342_frame110878,110878,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,31.428,22.283,4.906,7.406,0.333,0.667,-82.54257202148438,-63.33344650268555
moving_ego_pps200000_crowded_8loops_stride2_004343_frame110880,110880,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,29.911,21.627,4.898,7.388,0.333,0.667,-83.1640396118164,-63.10092544555664
moving_ego_pps200000_crowded_8loops_stride2_004356_frame110906,110906,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,10.091,6.395,4.883,7.376,0.333,0.667,-90.86455535888672,-59.269134521484375
moving_ego_pps200000_crowded_8loops_stride2_004371_frame110936,110936,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,4.573,4.573,7.456,7.456,0.0,1.0,-98.36051940917969,-52.76455307006836
moving_ego_pps200000_crowded_8loops_stride2_004389_frame110972,110972,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,16.393,16.393,7.425,7.425,0.0,1.0,-105.07176971435547,-42.86857986450195
moving_ego_pps200000_crowded_8loops_stride2_004391_frame110976,110976,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,17.826,17.826,7.415,7.415,0.0,1.0,-105.63858032226562,-41.66424560546875
moving_ego_pps200000_crowded_8loops_stride2_004410_frame111014,111014,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,26.731,26.731,4.587,4.587,0.0,1.0,-109.37460327148438,-29.66598129272461
moving_ego_pps200000_crowded_8loops_stride2_004411_frame111016,111016,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,26.954,26.954,4.469,4.469,0.0,1.0,-109.486572265625,-29.01144790649414
moving_ego_pps200000_crowded_8loops_stride2_004412_frame111018,111018,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,27.155,27.155,4.357,4.357,0.0,1.0,-109.59371948242188,-28.356122970581055
moving_ego_pps200000_crowded_8loops_stride2_004417_frame111028,111028,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,29.73,29.73,7.434,7.434,0.0,1.0,-109.95547485351562,-25.06712532043457
moving_ego_pps200000_crowded_8loops_stride2_004427_frame111048,111048,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,37.915,37.915,7.434,7.434,0.0,1.0,-110.25904846191406,-18.462003707885742
moving_ego_pps200000_crowded_8loops_stride2_004434_frame111062,111062,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.33334350585938,-13.804038047790527
moving_ego_pps200000_crowded_8loops_stride2_004436_frame111066,111066,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,39.434,39.434,0.0,0.0,1.0,0.0,-110.34559631347656,-12.474835395812988
moving_ego_pps200000_crowded_8loops_stride2_004450_frame111094,111094,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,37.948,37.948,0.0,0.0,1.0,0.0,-110.35541534423828,-8.233820915222168
moving_ego_pps200000_crowded_8loops_stride2_004454_frame111102,111102,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,38.585,38.585,0.0,0.0,1.0,0.0,-110.35541534423828,-8.233820915222168
moving_ego_pps200000_crowded_8loops_stride2_004459_frame111112,111112,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,38.737,38.107,3.693,7.386,0.5,0.5,-110.35541534423828,-8.233820915222168
moving_ego_pps200000_crowded_8loops_stride2_004461_frame111116,111116,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,38.069,36.507,3.654,7.307,0.5,0.5,-110.35541534423828,-8.233820915222168
moving_ego_pps200000_crowded_8loops_stride2_004477_frame111148,111148,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,21.777,3.83,0.0,0.0,0.5,0.0,-110.35541534423828,-8.233820915222168
moving_ego_pps200000_crowded_8loops_stride2_004482_frame111158,111158,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,21.777,3.83,0.0,0.0,0.5,0.0,-110.35541534423828,-8.233820915222168
moving_ego_pps200000_crowded_8loops_stride2_004484_frame111162,111162,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,21.777,3.83,0.0,0.0,0.5,0.0,-110.35541534423828,-8.233820915222168
moving_ego_pps200000_crowded_8loops_stride2_004493_frame111180,111180,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,21.777,3.83,0.0,0.0,1.0,0.0,-110.35541534423828,-8.233820915222168
moving_ego_pps200000_crowded_8loops_stride2_004494_frame111182,111182,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,21.777,3.83,0.0,0.0,1.0,0.0,-110.35541534423828,-8.233820915222168
moving_ego_pps200000_crowded_8loops_stride2_004496_frame111186,111186,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,21.777,3.83,0.0,0.0,1.0,0.0,-110.35541534423828,-8.233820915222168
moving_ego_pps200000_crowded_8loops_stride2_004498_frame111190,111190,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,21.777,3.83,0.0,0.0,1.0,0.0,-110.35541534423828,-8.233820915222168
moving_ego_pps200000_crowded_8loops_stride2_004500_frame111194,111194,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,21.777,3.83,0.0,0.0,1.0,0.0,-110.35541534423828,-8.233820915222168
moving_ego_pps200000_crowded_8loops_stride2_004517_frame111228,111228,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,3.83,3.83,0.0,0.0,1.0,0.0,-110.35541534423828,-8.233820915222168
moving_ego_pps200000_crowded_8loops_stride2_004525_frame111244,111244,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,3.83,3.83,0.0,0.0,1.0,0.0,-110.35541534423828,-8.233820915222168
moving_ego_pps200000_crowded_8loops_stride2_004531_frame111256,111256,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,3.83,3.83,0.0,0.0,1.0,0.0,-110.35541534423828,-8.233820915222168
moving_ego_pps200000_crowded_8loops_stride2_004536_frame111266,111266,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,3.83,3.83,0.0,0.0,1.0,0.0,-110.35541534423828,-8.233820915222168
moving_ego_pps200000_crowded_8loops_stride2_004545_frame111284,111284,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,3.83,3.83,0.0,0.0,1.0,0.0,-110.35541534423828,-8.233820915222168
moving_ego_pps200000_crowded_8loops_stride2_004551_frame111296,111296,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,3.83,3.83,0.0,0.0,1.0,0.0,-110.35541534423828,-8.233820915222168
moving_ego_pps200000_crowded_8loops_stride2_004560_frame111314,111314,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,19.99,3.83,2.547,5.093,0.5,0.5,-110.35541534423828,-8.233820915222168
moving_ego_pps200000_crowded_8loops_stride2_004561_frame111316,111316,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,19.583,3.83,2.482,4.965,0.5,0.5,-110.35541534423828,-8.233820915222168
moving_ego_pps200000_crowded_8loops_stride2_004563_frame111320,111320,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,18.814,3.83,2.358,4.715,0.5,0.5,-110.35541534423828,-8.233820915222168
moving_ego_pps200000_crowded_8loops_stride2_004577_frame111348,111348,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,12.237,3.83,3.575,7.15,0.5,0.5,-110.35541534423828,-8.233820915222168
moving_ego_pps200000_crowded_8loops_stride2_004580_frame111354,111354,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,10.071,3.83,3.586,7.172,0.5,0.5,-110.35541534423828,-8.233820915222168
moving_ego_pps200000_crowded_8loops_stride2_004583_frame111360,111360,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,8.006,3.83,3.664,7.327,0.5,0.5,-110.35541534423828,-8.233820915222168
moving_ego_pps200000_crowded_8loops_stride2_004584_frame111362,111362,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,7.402,3.83,3.712,7.423,0.5,0.5,-110.35541534423828,-8.233820915222168
moving_ego_pps200000_crowded_8loops_stride2_004592_frame111378,111378,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,3.929,3.929,2.951,2.951,0.0,1.0,-110.35563659667969,-5.8053059577941895
moving_ego_pps200000_crowded_8loops_stride2_004595_frame111384,111384,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,3.869,3.869,4.696,4.696,0.0,1.0,-110.35546875,-3.8276360034942627
moving_ego_pps200000_crowded_8loops_stride2_004603_frame111400,111400,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,21.899,4.418,3.531,7.062,0.5,0.5,-110.3431625366211,1.4459272623062134
moving_ego_pps200000_crowded_8loops_stride2_004606_frame111406,111406,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,21.645,6.008,3.703,7.406,0.5,0.5,-110.3399429321289,3.4317893981933594
moving_ego_pps200000_crowded_8loops_stride2_004607_frame111408,111408,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,21.623,6.662,3.708,7.416,0.5,0.5,-110.33623504638672,4.093748569488525
moving_ego_pps200000_crowded_8loops_stride2_004620_frame111434,111434,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,22.21,16.79,3.707,7.414,0.5,0.5,-109.67704772949219,12.677382469177246
moving_ego_pps200000_crowded_8loops_stride2_004623_frame111440,111440,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,22.168,18.37,1.777,3.553,0.5,0.5,-108.95245361328125,14.555789947509766
