purpose,rfsim_command,commanded_noise_power_db,send_monotonic_ns,send_wall_ns,ack_monotonic_ns,ack_wall_ns,command_latency_ms,status,control_session_id,ran_epoch_id,upper_anchor_attempt,profile_id,trace_id,trace_step_index,scheduled_monotonic_ns,interval_end_monotonic_ns
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -3.5,-3.5,1665118085121361,1787450473021576706,1665118085188534,1787450473021643754,0.067173,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,6,1665118084989976,1665118184989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.0,-4.0,1665118185116436,1787450473121571658,1665118185180263,1787450473121635449,0.063827,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,7,1665118184989976,1665118284989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.25,-4.25,1665118285071569,1787450473221526953,1665118285166987,1787450473221622328,0.095418,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,8,1665118284989976,1665118384989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.5,-4.5,1665118385098616,1787450473321553853,1665118385209400,1787450473321664822,0.110784,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,9,1665118384989976,1665118484989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -3.5,-3.5,1665118485114461,1787450473421569789,1665118485261582,1787450473421716851,0.147121,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,10,1665118484989976,1665118584989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.25,-4.25,1665118585114602,1787450473521569892,1665118585237902,1787450473521693664,0.1233,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,11,1665118584989976,1665118684989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -3.25,-3.25,1665118685154694,1787450473621610058,1665118685282071,1787450473621737367,0.127377,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,12,1665118684989976,1665118784989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -3.5,-3.5,1665118785253682,1787450473721709284,1665118785360371,1787450473721815578,0.106689,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,13,1665118784989976,1665118884989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.75,-4.75,1665118885125803,1787450473821581051,1665118885177535,1787450473821632717,0.051732,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,14,1665118884989976,1665118984989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -3.5,-3.5,1665118985077002,1787450473921532514,1665118985147233,1787450473921602411,0.070231,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,15,1665118984989976,1665119084989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -3.25,-3.25,1665119085226499,1787450474021682074,1665119085309111,1787450474021764353,0.082612,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,16,1665119084989976,1665119184989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.75,-4.75,1665119185110333,1787450474121565995,1665119185265080,1787450474121720301,0.154747,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,17,1665119184989976,1665119284989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.25,-4.25,1665119285121500,1787450474221576814,1665119285179069,1787450474221634275,0.057569,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,18,1665119284989976,1665119384989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -3.5,-3.5,1665119385194279,1787450474321649886,1665119385305572,1787450474321760762,0.111293,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,19,1665119384989976,1665119484989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.5,-4.5,1665119485391396,1787450474421846722,1665119485471932,1787450474421927124,0.080536,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,20,1665119484989976,1665119584989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -3.75,-3.75,1665119585190143,1787450474521645736,1665119585289401,1787450474521744622,0.099258,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,21,1665119584989976,1665119684989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.0,-4.0,1665119685257418,1787450474621713038,1665119685344542,1787450474621799735,0.087124,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,22,1665119684989976,1665119784989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -5.5,-5.5,1665119785214402,1787450474721669960,1665119785337613,1787450474721792820,0.123211,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,23,1665119784989976,1665119884989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -5.5,-5.5,1665119885135256,1787450474821590572,1665119885201660,1787450474821656885,0.066404,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,24,1665119884989976,1665119984989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.5,-4.5,1665119985412009,1787450474921867570,1665119985547448,1787450474922002686,0.135439,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,25,1665119984989976,1665120084989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -3.0,-3.0,1665120085366552,1787450475021822171,1665120085466908,1787450475021922132,0.100356,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,26,1665120084989976,1665120184989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.25,-4.25,1665120185320902,1787450475121776508,1665120185429775,1787450475121884990,0.108873,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,27,1665120184989976,1665120284989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -3.75,-3.75,1665120285206704,1787450475221662269,1665120285355901,1787450475221811121,0.149197,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,28,1665120284989976,1665120384989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.75,-4.75,1665120385144455,1787450475321599739,1665120385213864,1787450475321669088,0.069409,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,29,1665120384989976,1665120484989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -3.75,-3.75,1665120485166263,1787450475421621574,1665120485236478,1787450475421691698,0.070215,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,30,1665120484989976,1665120584989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -3.25,-3.25,1665120585433239,1787450475521888913,1665120585544007,1787450475521999221,0.110768,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,31,1665120584989976,1665120684989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.0,-4.0,1665120685104657,1787450475621559980,1665120685173608,1787450475621628842,0.068951,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,32,1665120684989976,1665120784989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.75,-4.75,1665120785156532,1787450475721612142,1665120785264460,1787450475721719691,0.107928,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,33,1665120784989976,1665120884989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.25,-7.25,1665120885329354,1787450475821784858,1665120885415205,1787450475821870394,0.085851,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,34,1665120884989976,1665120984989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.5,-7.5,1665120985211467,1787450475921667119,1665120985312254,1787450475921767439,0.100787,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,35,1665120984989976,1665121084989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -6.5,-6.5,1665121085205072,1787450476021660690,1665121085296606,1787450476021751805,0.091534,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,36,1665121084989976,1665121184989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.0,-7.0,1665121185123980,1787450476121579288,1665121185200926,1787450476121656143,0.076946,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,37,1665121184989976,1665121284989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -6.5,-6.5,1665121285186933,1787450476221642640,1665121285284948,1787450476221740165,0.098015,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,38,1665121284989976,1665121384989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -6.5,-6.5,1665121385258501,1787450476321714132,1665121385365957,1787450476321821164,0.107456,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,39,1665121384989976,1665121484989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -6.75,-6.75,1665121485110204,1787450476421565503,1665121485325358,1787450476421780793,0.215154,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,40,1665121484989976,1665121584989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -8.0,-8.0,1665121585214246,1787450476521669867,1665121585353097,1787450476521808351,0.138851,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,41,1665121584989976,1665121684989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -8.5,-8.5,1665121685388255,1787450476621843656,1665121685453928,1787450476621909209,0.065673,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,42,1665121684989976,1665121784989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.5,-7.5,1665121785143833,1787450476721599160,1665121785240059,1787450476721695337,0.096226,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,43,1665121784989976,1665121884989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.5,-7.5,1665121885182299,1787450476821637868,1665121885286727,1787450476821741951,0.104428,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,44,1665121884989976,1665121984989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.25,-7.25,1665121985169359,1787450476921624982,1665121985348983,1787450476921804387,0.179624,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,45,1665121984989976,1665122084989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -3.75,-3.75,1665122085226039,1787450477021681606,1665122085312563,1787450477021767774,0.086524,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,46,1665122084989976,1665122184989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -3.75,-3.75,1665122185128744,1787450477121584113,1665122185225955,1787450477121681423,0.097211,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,47,1665122184989976,1665122284989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -3.75,-3.75,1665122285047575,1787450477221502845,1665122285124031,1787450477221579248,0.076456,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,48,1665122284989976,1665122384989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -3.75,-3.75,1665122385098113,1787450477321553341,1665122385166151,1787450477321621363,0.068038,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,49,1665122384989976,1665122484989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.75,-4.75,1665122485392422,1787450477421847822,1665122485486975,1787450477421942254,0.094553,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,50,1665122484989976,1665122584989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -3.5,-3.5,1665122585202995,1787450477521658292,1665122585280551,1787450477521735834,0.077556,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,51,1665122584989976,1665122684989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -2.25,-2.25,1665122685281749,1787450477621737055,1665122685460057,1787450477621915463,0.178308,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,52,1665122684989976,1665122784989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.0,-4.0,1665122785182182,1787450477721637697,1665122785288629,1787450477721743853,0.106447,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,53,1665122784989976,1665122884989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -5.0,-5.0,1665122885152244,1787450477821607462,1665122885267429,1787450477821722646,0.115185,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,54,1665122884989976,1665122984989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.5,-4.5,1665122985281192,1787450477921736677,1665122985376990,1787450477921832188,0.095798,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,55,1665122984989976,1665123084989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -2.75,-2.75,1665123085124964,1787450478021580265,1665123085200659,1787450478021655846,0.075695,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,56,1665123084989976,1665123184989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -2.5,-2.5,1665123185135834,1787450478121591141,1665123185210232,1787450478121665431,0.074398,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,57,1665123184989976,1665123284989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.5,-4.5,1665123285304724,1787450478221760303,1665123285384949,1787450478221840169,0.080225,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,58,1665123284989976,1665123384989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -3.25,-3.25,1665123385150478,1787450478321605984,1665123385231956,1787450478321687182,0.081478,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,59,1665123384989976,1665123484989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -3.75,-3.75,1665123485114991,1787450478421570234,1665123485171811,1787450478421627013,0.05682,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,60,1665123484989976,1665123584989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.0,-4.0,1665123585105928,1787450478521561153,1665123585166277,1787450478521621453,0.060349,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,61,1665123584989976,1665123684989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.75,-4.75,1665123685262608,1787450478621718201,1665123685379417,1787450478621834630,0.116809,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,62,1665123684989976,1665123784989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -3.5,-3.5,1665123785131477,1787450478721586813,1665123785221948,1787450478721677189,0.090471,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,63,1665123784989976,1665123884989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -3.75,-3.75,1665123885126433,1787450478821581839,1665123885193338,1787450478821648526,0.066905,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,64,1665123884989976,1665123984989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -3.5,-3.5,1665123985112548,1787450478921567886,1665123985175543,1787450478921630732,0.062995,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,65,1665123984989976,1665124084989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.5,-4.5,1665124085102995,1787450479021558236,1665124085218032,1787450479021673294,0.115037,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,66,1665124084989976,1665124184989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -3.5,-3.5,1665124185110759,1787450479121565993,1665124185178635,1787450479121633859,0.067876,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,67,1665124184989976,1665124284989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -2.25,-2.25,1665124285168843,1787450479221624138,1665124285249594,1787450479221704845,0.080751,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,68,1665124284989976,1665124384989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -3.75,-3.75,1665124385123818,1787450479321579414,1665124385209024,1787450479321664314,0.085206,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,69,1665124384989976,1665124484989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.0,-4.0,1665124485053805,1787450479421509148,1665124485152677,1787450479421607931,0.098872,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,70,1665124484989976,1665124584989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.0,-4.0,1665124585065400,1787450479521520647,1665124585121105,1787450479521576296,0.055705,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,71,1665124584989976,1665124684989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.75,-7.75,1665124685123673,1787450479621578902,1665124685172583,1787450479621627764,0.04891,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,72,1665124684989976,1665124784989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.5,-7.5,1665124789058714,1787450479725514327,1665124789182837,1787450479725638049,0.124123,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,73,1665124784989976,1665124884989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.25,-7.25,1665124885270859,1787450479821726501,1665124885346563,1787450479821801757,0.075704,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,74,1665124884989976,1665124984989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -8.0,-8.0,1665124985356550,1787450479921812091,1665124985445959,1787450479921901188,0.089409,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,75,1665124984989976,1665125084989976
