profile_id,display_profile_id,sensitivity_floor_id,quality_floor_config_sha256,max_recall_drop,max_class_recall_drop,max_localization_increase_m,max_fp_per_frame_increase,recall_drop,vehicle_recall_drop,pedestrian_recall_drop,localization_increase_m,vehicle_localization_increase_m,pedestrian_localization_increase_m,vehicle_precision_drop,pedestrian_precision_drop,fp_per_frame_increase,vehicle_fp_per_frame_increase,pedestrian_fp_per_frame_increase,miou_drop_secondary,screen_basis,incremental_recall_gate_pass,incremental_vehicle_recall_gate_pass,incremental_pedestrian_recall_gate_pass,incremental_aggregate_localization_gate_pass,incremental_aggregate_fp_gate_pass,roi_incremental_screen_pass,absolute_object_quality_gate_status,class_precision_localization_gate_status,difficult_object_gate_status,difficult_nonempty_gate_status,quality_gate_status,quality_gate_reason,segmentation_used_as_veto,final_eligible,decision_status
noae__u6__q0.3__zstd3__ckptf319e2a5e8fb,noae/u6/q0.3,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.0010259,0.00202593,-0.00069881,0.00076961,-0.00135106,0.00418436,0.00056549,0.00300999,0.00462535,0.0,0.00462535,0.04280732,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
noae__u6__q0.5__zstd3__ckptf319e2a5e8fb,noae/u6/q0.5,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.0117979,0.00729335,0.01956674,0.0837566,0.07653417,0.0990457,0.00178877,-0.00208289,-0.01156337,-0.00092507,-0.0106383,0.06575681,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
noae__u6__q0.7__zstd3__ckptf319e2a5e8fb,noae/u6/q0.7,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.01333675,0.00931929,0.02026555,0.08633304,0.07780943,0.10379411,0.00400178,-0.00288351,-0.00693802,0.00508788,-0.0120259,0.0958347,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
noae__u6__q0.98__zstd3__ckptf319e2a5e8fb,noae/u6/q0.98,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.04077969,0.04416532,0.0349406,0.35260132,0.35852227,0.34081333,0.01302319,0.01850884,0.01387604,0.0013876,0.01248844,0.34277748,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,False,False,False,False,True,False,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
noae__u6__q0.9__zstd3__ckptf319e2a5e8fb,noae/u6/q0.9,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.01641447,0.01620746,0.01677149,0.13707422,0.12389251,0.16117833,0.02664592,0.00692119,0.08741906,0.08418131,0.00323774,0.18197775,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
noae__u6__q0__zstd3__ckptf319e2a5e8fb,noae/u6/q0,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
noae__u8__q0.3__zstd3__ckptf319e2a5e8fb,noae/u8/q0.3,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.00076943,0.0,0.00209644,-0.00037,-4.379e-05,-0.0006507,0.00050992,0.00057344,0.00185014,0.00185014,0.0,0.03654155,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
noae__u8__q0.5__zstd3__ckptf319e2a5e8fb,noae/u8/q0.5,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.01077199,0.00729335,0.01677149,0.08734973,0.07486471,0.11157888,0.00369752,-0.00093512,-0.00185014,0.00601295,-0.00786309,0.05739008,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
noae__u8__q0.7__zstd3__ckptf319e2a5e8fb,noae/u8/q0.7,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.01051552,0.00688817,0.01677149,0.09251138,0.07985695,0.11711804,0.00459646,-0.00126603,0.0013876,0.00971323,-0.00832562,0.07871204,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
noae__u8__q0.98__zstd3__ckptf319e2a5e8fb,noae/u8/q0.98,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.04052321,0.04376013,0.0349406,0.3674702,0.37119309,0.35975552,0.01278675,0.01785427,0.01248844,0.00092507,0.01156337,0.34274266,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,False,False,False,False,True,False,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
noae__u8__q0.9__zstd3__ckptf319e2a5e8fb,noae/u8/q0.9,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.01461913,0.01418152,0.01537386,0.13967617,0.12542953,0.16567497,0.02601629,0.00586646,0.08556892,0.08325624,0.00231267,0.18188039,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
noae__u8__q0__zstd3__ckptf319e2a5e8fb,noae/u8/q0,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u4__q0.3__zstd3__ckpt601984b96d85,ae128/u4/q0.3,strict_exploratory,a9878c41d4130ebb78ca05daa6ca5246ba5ea360bb5b0f0e788b4a945038b567,0.01,0.01,0.05,0.025,0.0,-0.00040519,0.00069881,0.00312565,0.00141996,0.00642625,-0.00065535,0.0005015,-0.00185014,-0.00231267,0.00046253,0.13454091,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u4__q0.5__zstd3__ckpt601984b96d85,ae128/u4/q0.5,strict_exploratory,a9878c41d4130ebb78ca05daa6ca5246ba5ea360bb5b0f0e788b4a945038b567,0.01,0.01,0.05,0.025,0.00230828,-0.00162075,0.00908456,0.05774813,0.05641718,0.06246185,0.0107529,0.01554912,0.0679926,0.04856614,0.01942646,0.19811,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,False,False,False,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u4__q0.7__zstd3__ckpt601984b96d85,ae128/u4/q0.7,strict_exploratory,a9878c41d4130ebb78ca05daa6ca5246ba5ea360bb5b0f0e788b4a945038b567,0.01,0.01,0.05,0.025,0.00333419,-0.00162075,0.0118798,0.0648563,0.06342143,0.07037909,0.00991794,0.0202675,0.07030527,0.04486586,0.02543941,0.26302716,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,False,False,False,False,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u4__q0.98__zstd3__ckpt601984b96d85,ae128/u4/q0.98,strict_exploratory,a9878c41d4130ebb78ca05daa6ca5246ba5ea360bb5b0f0e788b4a945038b567,0.01,0.01,0.05,0.025,0.05514234,0.06807131,0.03284416,0.33192629,0.36743158,0.26336232,0.01944976,0.04464167,0.0559667,0.0013876,0.05457909,0.62624505,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,False,False,False,False,False,False,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u4__q0.9__zstd3__ckpt601984b96d85,ae128/u4/q0.9,strict_exploratory,a9878c41d4130ebb78ca05daa6ca5246ba5ea360bb5b0f0e788b4a945038b567,0.01,0.01,0.05,0.025,0.00820723,0.00364668,0.01607268,0.11205276,0.10426756,0.1289739,0.02594594,0.03418593,0.15679926,0.11147086,0.0453284,0.44620394,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,False,False,False,False,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u4__q0__zstd3__ckpt601984b96d85,ae128/u4/q0,strict_exploratory,a9878c41d4130ebb78ca05daa6ca5246ba5ea360bb5b0f0e788b4a945038b567,0.01,0.01,0.05,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u6__q0.3__zstd3__ckpt601984b96d85,ae128/u6/q0.3,strict_exploratory,a9878c41d4130ebb78ca05daa6ca5246ba5ea360bb5b0f0e788b4a945038b567,0.01,0.01,0.05,0.025,0.00051295,0.00040519,0.00069881,0.00226485,0.00324744,0.00055749,-0.00064743,-0.00202219,-0.00647549,-0.00323774,-0.00323774,0.0632709,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u6__q0.5__zstd3__ckpt601984b96d85,ae128/u6/q0.5,strict_exploratory,a9878c41d4130ebb78ca05daa6ca5246ba5ea360bb5b0f0e788b4a945038b567,0.01,0.01,0.05,0.025,-0.00025648,-0.00243112,0.00349406,0.06938178,0.05665451,0.09370245,0.00741699,0.01475904,0.0559667,0.03515264,0.02081406,0.1054852,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,False,False,False,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u6__q0.7__zstd3__ckpt601984b96d85,ae128/u6/q0.7,strict_exploratory,a9878c41d4130ebb78ca05daa6ca5246ba5ea360bb5b0f0e788b4a945038b567,0.01,0.01,0.05,0.025,-0.00076943,-0.00243112,0.00209644,0.07491394,0.06160903,0.09995041,0.00970539,0.01677914,0.06984274,0.0453284,0.02451434,0.15947216,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,False,False,False,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u6__q0.98__zstd3__ckpt601984b96d85,ae128/u6/q0.98,strict_exploratory,a9878c41d4130ebb78ca05daa6ca5246ba5ea360bb5b0f0e788b4a945038b567,0.01,0.01,0.05,0.025,0.05616825,0.06888169,0.03424179,0.33769504,0.36953708,0.27554506,0.01826671,0.04086111,0.0439408,-0.00462535,0.04856614,0.62498188,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,False,False,False,False,False,False,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u6__q0.9__zstd3__ckpt601984b96d85,ae128/u6/q0.9,strict_exploratory,a9878c41d4130ebb78ca05daa6ca5246ba5ea360bb5b0f0e788b4a945038b567,0.01,0.01,0.05,0.025,0.00512952,0.00445705,0.00628931,0.11712105,0.10299583,0.14307595,0.02446575,0.02702788,0.14338575,0.10453284,0.03885291,0.47183622,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,False,False,False,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u6__q0__zstd3__ckpt601984b96d85,ae128/u6/q0,strict_exploratory,a9878c41d4130ebb78ca05daa6ca5246ba5ea360bb5b0f0e788b4a945038b567,0.01,0.01,0.05,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u8__q0.3__zstd3__ckpt601984b96d85,ae128/u8/q0.3,strict_exploratory,a9878c41d4130ebb78ca05daa6ca5246ba5ea360bb5b0f0e788b4a945038b567,0.01,0.01,0.05,0.025,-0.00025648,0.0,-0.00069881,0.0017377,0.0023299,0.00052595,-0.00162295,-0.00081277,-0.00786309,-0.00693802,-0.00092507,0.05972564,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u8__q0.5__zstd3__ckpt601984b96d85,ae128/u8/q0.5,strict_exploratory,a9878c41d4130ebb78ca05daa6ca5246ba5ea360bb5b0f0e788b4a945038b567,0.01,0.01,0.05,0.025,-0.00128238,-0.00324149,0.00209644,0.06536164,0.05344396,0.08806151,0.00708246,0.01196411,0.05180389,0.0346901,0.01711378,0.08878944,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,False,False,False,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u8__q0.7__zstd3__ckpt601984b96d85,ae128/u8/q0.7,strict_exploratory,a9878c41d4130ebb78ca05daa6ca5246ba5ea360bb5b0f0e788b4a945038b567,0.01,0.01,0.05,0.025,-0.00128238,-0.00324149,0.00209644,0.06927578,0.05732851,0.09202934,0.0086437,0.01497702,0.06336725,0.04162812,0.02173913,0.13604864,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,False,False,False,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u8__q0.98__zstd3__ckpt601984b96d85,ae128/u8/q0.98,strict_exploratory,a9878c41d4130ebb78ca05daa6ca5246ba5ea360bb5b0f0e788b4a945038b567,0.01,0.01,0.05,0.025,0.05488587,0.06766613,0.03284416,0.32990833,0.36344597,0.26483877,0.01815461,0.04217155,0.04764107,-0.00370028,0.05134135,0.6255697,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,False,False,False,False,False,False,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
