profile_id,display_profile_id,stratum_axis,stratum_value,evidence_level,n_frames,n_gt,n_gt_vehicle,n_gt_pedestrian,tp,fp,fn,tp_vehicle,fp_vehicle,fn_vehicle,tp_pedestrian,fp_pedestrian,fn_pedestrian,recall,precision,f1,recall_vehicle,precision_vehicle,f1_vehicle,recall_pedestrian,precision_pedestrian,f1_pedestrian,fp_per_frame,fp_vehicle_per_frame,fp_pedestrian_per_frame,xy_mae_m,xy_rmse_m,xy_mae_vehicle_m,xy_mae_pedestrian_m,payload_bytes_mean,payload_bytes_p50,payload_bytes_p95,payload_bytes_min,payload_bytes_max,miou,iou_background,iou_vehicle,iou_person
ae32__u4__q0.9__zstd3__ckpt10cebbeede4d,ae32/u4/q0.9,class_presence,vehicle_positive,frame_aggregate,1432,3565,2468,1097,3187,2874,378,2272,2308,196,915,566,182,0.89396914,0.52582082,0.66216497,0.92058347,0.49606987,0.64472191,0.83409298,0.61782579,0.7098526,2.00698324,1.61173184,0.3952514,0.94078346,1.26130727,0.84297591,1.18364549,17485.48393855,17092.0,20779.0,14162,23524,0.41828088,0.87099604,0.22309213,0.16075448
ae32__u4__q0.9__zstd3__ckpt10cebbeede4d,ae32/u4/q0.9,density_bin,0,frame_aggregate,483,0,0,0,0,28,0,0,13,0,0,15,0,,0.0,,,0.0,,,0.0,,0.05797101,0.02691511,0.0310559,,,,,16446.4389234,16369.0,18194.8,14274,18720,0.34038498,0.93887994,0.02823565,0.05403935
ae32__u4__q0.9__zstd3__ckpt10cebbeede4d,ae32/u4/q0.9,density_bin,1-2,frame_aggregate,1091,1579,1134,445,1464,1413,115,1080,1168,54,384,245,61,0.92716909,0.5088634,0.65709156,0.95238095,0.48042705,0.63867534,0.86292135,0.61049285,0.7150838,1.29514207,1.07057745,0.22456462,0.80666363,1.07046718,0.72883357,1.02556067,17083.71127406,16672.0,20082.0,14162,23022,0.39805569,0.88995597,0.18894312,0.11526798
ae32__u4__q0.9__zstd3__ckpt10cebbeede4d,ae32/u4/q0.9,density_bin,3-4,frame_aggregate,453,1528,940,588,1352,1170,176,851,856,89,501,314,87,0.88481675,0.53608247,0.66765432,0.90531915,0.49853544,0.64299207,0.85204082,0.61472393,0.71418389,2.58278146,1.88962472,0.69315673,1.00737848,1.33489162,0.9280369,1.14214832,17926.98233996,17800.0,21229.8,14376,23524,0.44906716,0.8664796,0.24942031,0.23130157
ae32__u4__q0.9__zstd3__ckpt10cebbeede4d,ae32/u4/q0.9,density_bin,5+,frame_aggregate,135,792,394,398,660,465,132,341,291,53,319,174,79,0.83333333,0.58666667,0.6885759,0.86548223,0.53955696,0.66471735,0.80150754,0.64705882,0.71604938,3.44444444,2.15555556,1.28888889,1.13127706,1.48293988,0.99220412,1.27994125,17252.8,16550.0,20315.0,14841,21105,0.47165175,0.86236557,0.22767116,0.32491853
ae32__u4__q0.9__zstd3__ckpt10cebbeede4d,ae32/u4/q0.9,object_presence,nonempty,frame_aggregate,1679,3899,2468,1431,3476,3048,423,2272,2315,196,1204,733,227,0.89151064,0.53280196,0.66698647,0.92058347,0.49531284,0.64408221,0.84136967,0.62157976,0.71496437,1.81536629,1.3787969,0.43656939,0.9463677,1.26224584,0.84297591,1.14147248,17324.82430018,16853.0,20596.3,14162,23524,0.42724694,0.88150503,0.21170514,0.18853065
ae32__u4__q0__zstd3__ckpt10cebbeede4d,ae32/u4/q0,all,ALL,frame_aggregate,2162,3899,2468,1431,3510,2972,389,2280,2276,188,1230,696,201,0.90023083,0.54149954,0.67623543,0.92382496,0.50043898,0.64920273,0.85953878,0.63862928,0.73279714,1.3746531,1.05272895,0.32192414,0.88151772,1.18228267,0.78764941,1.0555175,92132.05642923,92209.5,94873.8,87689,96908,0.82155895,0.99656868,0.91518944,0.55291873
ae32__u4__q0__zstd3__ckpt10cebbeede4d,ae32/u4/q0,class_presence,both_classes,frame_aggregate,679,2376,1279,1097,2105,1634,271,1166,1125,113,939,509,158,0.88594276,0.56298476,0.68847097,0.91164973,0.50894806,0.65322129,0.85597083,0.64848066,0.73791749,2.40648012,1.65684831,0.74963181,0.94387779,1.25487692,0.83655693,1.07714309,91644.97496318,91797.0,94199.8,87689,96908,0.83412928,0.99502002,0.92311128,0.58425655
ae32__u4__q0__zstd3__ckpt10cebbeede4d,ae32/u4/q0,class_presence,pedestrian_positive,frame_aggregate,926,2710,1279,1431,2396,1803,314,1166,1130,113,1230,673,201,0.88413284,0.57061205,0.69358807,0.91164973,0.50783972,0.65230769,0.85953878,0.64634787,0.73785243,1.94708423,1.22030238,0.72678186,0.94896156,1.25691456,0.83655693,1.0555175,91806.35853132,91974.0,94234.25,87689,96908,0.84006192,0.99582629,0.91542702,0.60893245
ae32__u4__q0__zstd3__ckpt10cebbeede4d,ae32/u4/q0,class_presence,vehicle_positive,frame_aggregate,1432,3565,2468,1097,3219,2782,346,2280,2261,188,939,521,158,0.9029453,0.5364106,0.67300857,0.92382496,0.50209205,0.6505921,0.85597083,0.64315068,0.73445444,1.94273743,1.57891061,0.36382682,0.87209631,1.17387763,0.78764941,1.07714309,91968.45949721,92030.0,94441.45,87689,96908,0.81846617,0.99558284,0.92533422,0.53448145
ae32__u4__q0__zstd3__ckpt10cebbeede4d,ae32/u4/q0,density_bin,0,frame_aggregate,483,0,0,0,0,21,0,0,10,0,0,11,0,,0.0,,,0.0,,,0.0,,0.04347826,0.02070393,0.02277433,,,,,92556.77432712,92681.0,95249.5,88484,96588,0.54758717,0.99865601,0.57952046,0.06458503
ae32__u4__q0__zstd3__ckpt10cebbeede4d,ae32/u4/q0,density_bin,1-2,frame_aggregate,1091,1579,1134,445,1473,1348,106,1076,1131,58,397,217,48,0.9328689,0.52215526,0.66954545,0.94885362,0.48753965,0.64411853,0.89213483,0.6465798,0.74976393,1.2355637,1.03666361,0.19890009,0.75417633,1.00677966,0.67571436,0.96683396,92209.18240147,92355.0,94576.0,88132,96908,0.81227298,0.99671542,0.91839817,0.52170535
ae32__u4__q0__zstd3__ckpt10cebbeede4d,ae32/u4/q0,density_bin,3-4,frame_aggregate,453,1528,940,588,1359,1136,169,854,834,86,505,302,83,0.88939791,0.54468938,0.67561521,0.90851064,0.50592417,0.6499239,0.85884354,0.62577447,0.72401434,2.50772627,1.8410596,0.66666667,0.92170789,1.21352077,0.8708759,1.00766932,91690.18101545,91839.0,94375.2,87794,96488,0.82216693,0.99485675,0.93170717,0.53993688
ae32__u4__q0__zstd3__ckpt10cebbeede4d,ae32/u4/q0,density_bin,5+,frame_aggregate,135,792,394,398,678,467,114,350,301,44,328,166,70,0.85606061,0.59213974,0.70005163,0.88832487,0.53763441,0.66985646,0.8241206,0.66396761,0.73542601,3.45925926,2.22962963,1.22962963,1.07761716,1.44307043,0.92869713,1.23652572,91471.95555556,91461.0,94220.4,87689,95480,0.84795219,0.99318476,0.8963205,0.6543513
ae32__u4__q0__zstd3__ckpt10cebbeede4d,ae32/u4/q0,object_presence,nonempty,frame_aggregate,1679,3899,2468,1431,3510,2951,389,2280,2266,188,1230,685,201,0.90023083,0.54325956,0.67760618,0.92382496,0.50153982,0.65012831,0.85953878,0.64229765,0.73520622,1.75759381,1.34961286,0.40798094,0.88151772,1.18228267,0.78764941,1.0555175,92009.87730792,92098.0,94467.8,87689,96908,0.82859042,0.9959429,0.92145909,0.56836928
ae32__u6__q0.3__zstd3__ckpt10cebbeede4d,ae32/u6/q0.3,all,ALL,frame_aggregate,2162,3899,2468,1431,3516,3004,383,2281,2284,187,1235,720,196,0.90176968,0.5392638,0.67492082,0.92423015,0.49967141,0.64865633,0.86303284,0.63171355,0.72947431,1.38945421,1.05642923,0.33302498,0.87983697,1.18604023,0.77984849,1.06451205,127413.23172988,127248.0,129576.7,125331,132760,0.78556652,0.99216566,0.80835288,0.55618102
ae32__u6__q0.3__zstd3__ckpt10cebbeede4d,ae32/u6/q0.3,class_presence,both_classes,frame_aggregate,679,2376,1279,1097,2107,1645,269,1165,1115,114,942,530,155,0.88678451,0.56156716,0.68766319,0.91086787,0.51096491,0.65467828,0.85870556,0.63994565,0.73335928,2.42268041,1.64212077,0.78055965,0.94291233,1.26111263,0.83057965,1.08183756,127261.14138439,126967.0,130255.9,125331,131516,0.79812473,0.98835177,0.8184157,0.58760671
ae32__u6__q0.3__zstd3__ckpt10cebbeede4d,ae32/u6/q0.3,class_presence,pedestrian_positive,frame_aggregate,926,2710,1279,1431,2400,1815,310,1165,1117,114,1235,698,196,0.88560886,0.56939502,0.69314079,0.91086787,0.51051709,0.65431059,0.86303284,0.63890326,0.73424495,1.9600432,1.2062635,0.7537797,0.95095737,1.26241548,0.83057965,1.06451205,127307.87149028,127042.0,129831.25,125331,131516,0.80545793,0.99099667,0.813488,0.61188911
ae32__u6__q0.3__zstd3__ckpt10cebbeede4d,ae32/u6/q0.3,class_presence,vehicle_positive,frame_aggregate,1432,3565,2468,1097,3223,2816,342,2281,2274,187,942,542,155,0.90406732,0.53369763,0.67117868,0.92423015,0.50076839,0.64957995,0.85870556,0.63477089,0.72994963,1.96648045,1.58798883,0.37849162,0.86811213,1.1779397,0.77984849,1.08183756,127368.19553073,127184.5,129701.6,125331,132760,0.78054975,0.9888372,0.81471971,0.53809233
ae32__u6__q0.3__zstd3__ckpt10cebbeede4d,ae32/u6/q0.3,density_bin,0,frame_aggregate,483,0,0,0,0,18,0,0,8,0,0,10,0,,0.0,,,0.0,,,0.0,,0.03726708,0.01656315,0.02070393,,,,,127534.94202899,127460.0,129003.1,125746,130396,0.55247792,0.99864939,0.58575272,0.07303164
ae32__u6__q0.3__zstd3__ckpt10cebbeede4d,ae32/u6/q0.3,density_bin,1-2,frame_aggregate,1091,1579,1134,445,1473,1377,106,1080,1146,54,393,231,52,0.9328689,0.51684211,0.66516144,0.95238095,0.4851752,0.64285714,0.88314607,0.62980769,0.7352666,1.26214482,1.05041247,0.21173236,0.75403434,1.0108077,0.67509444,0.97096843,127417.7928506,127307.0,129520.5,125495,132760,0.7749114,0.99211411,0.80728046,0.52533964
ae32__u6__q0.3__zstd3__ckpt10cebbeede4d,ae32/u6/q0.3,density_bin,3-4,frame_aggregate,453,1528,940,588,1366,1140,162,854,836,86,512,304,76,0.89397906,0.54509178,0.67724343,0.90851064,0.50532544,0.64942966,0.8707483,0.62745098,0.72934473,2.51655629,1.84547461,0.67108168,0.93027934,1.23903221,0.86910377,1.03231828,127395.0816777,127042.0,130453.0,125331,131493,0.78067866,0.98595673,0.81515288,0.54092638
ae32__u6__q0.3__zstd3__ckpt10cebbeede4d,ae32/u6/q0.3,density_bin,5+,frame_aggregate,135,792,394,398,677,469,115,347,294,47,330,175,68,0.85479798,0.59075044,0.69865841,0.88071066,0.54134165,0.6705314,0.82914573,0.65346535,0.73089701,3.47407407,2.17777778,1.2962963,1.05177641,1.40889303,0.88621845,1.22586312,127001.82222222,126705.0,128920.5,125607,131426,0.82546754,0.98887701,0.82817065,0.65935496
ae32__u6__q0.3__zstd3__ckpt10cebbeede4d,ae32/u6/q0.3,object_presence,nonempty,frame_aggregate,1679,3899,2468,1431,3516,2986,383,2281,2276,187,1235,710,196,0.90176968,0.54075669,0.67608884,0.92423015,0.50054861,0.64939502,0.86303284,0.63496144,0.73163507,1.77843955,1.35556879,0.42287076,0.87983697,1.18604023,0.77984849,1.06451205,127378.21917808,127180.0,129706.8,125331,132760,0.79136053,0.99022623,0.81230136,0.57155399
ae32__u6__q0.5__zstd3__ckpt10cebbeede4d,ae32/u6/q0.5,all,ALL,frame_aggregate,2162,3899,2468,1431,3491,3126,408,2274,2359,194,1217,767,214,0.89535778,0.52758047,0.66394066,0.92139384,0.49082668,0.64047317,0.85045423,0.61340726,0.71273792,1.44588344,1.09111933,0.35476411,0.91666117,1.22698181,0.81862059,1.09985287,96475.613321,96137.5,99942.0,93113,105589,0.75885032,0.98897701,0.74007164,0.5475023
ae32__u6__q0.5__zstd3__ckpt10cebbeede4d,ae32/u6/q0.5,class_presence,both_classes,frame_aggregate,679,2376,1279,1097,2085,1723,291,1159,1161,120,926,562,171,0.87752525,0.54753151,0.67432083,0.9061767,0.49956897,0.6440678,0.84412033,0.62231183,0.71644101,2.53755523,1.70986745,0.82768778,0.98653045,1.31303752,0.86899397,1.13364145,96522.83063328,96035.0,101239.0,93426,103665,0.77197716,0.98378491,0.75273561,0.57941096
ae32__u6__q0.5__zstd3__ckpt10cebbeede4d,ae32/u6/q0.5,class_presence,pedestrian_positive,frame_aggregate,926,2710,1279,1431,2376,1899,334,1159,1167,120,1217,732,214,0.87675277,0.55578947,0.68031496,0.9061767,0.49828031,0.64299584,0.85045423,0.62442278,0.72011834,2.05075594,1.26025918,0.79049676,0.98724114,1.3049436,0.86899397,1.09985287,96495.79697624,96071.0,100336.75,93426,103665,0.7800508,0.98764673,0.74883265,0.60367301
ae32__u6__q0.5__zstd3__ckpt10cebbeede4d,ae32/u6/q0.5,class_presence,vehicle_positive,frame_aggregate,1432,3565,2468,1097,3200,2924,365,2274,2341,194,926,583,171,0.89761571,0.52253429,0.66054288,0.92139384,0.49274106,0.6421008,0.84412033,0.61365142,0.71066769,2.04189944,1.63477654,0.40712291,0.90977975,1.22529193,0.81862059,1.13364145,96510.45740223,96060.5,100967.4,93113,105589,0.75279921,0.98401641,0.74493269,0.52944853
ae32__u6__q0.5__zstd3__ckpt10cebbeede4d,ae32/u6/q0.5,density_bin,0,frame_aggregate,483,0,0,0,0,26,0,0,12,0,0,14,0,,0.0,,,0.0,,,0.0,,0.05383023,0.02484472,0.02898551,,,,,96399.98964803,96286.0,98219.6,94255,100270,0.53769939,0.99855103,0.56579979,0.04874735
ae32__u6__q0.5__zstd3__ckpt10cebbeede4d,ae32/u6/q0.5,density_bin,1-2,frame_aggregate,1091,1579,1134,445,1463,1421,116,1077,1171,57,386,250,59,0.92653578,0.50728155,0.65561282,0.94973545,0.47909253,0.63690124,0.86741573,0.60691824,0.71415356,1.30247479,1.07332722,0.22914757,0.78519085,1.04410785,0.71110962,0.99188901,96377.48854262,96058.0,99645.0,93113,104069,0.74475066,0.98836901,0.72947841,0.51640457
ae32__u6__q0.5__zstd3__ckpt10cebbeede4d,ae32/u6/q0.5,density_bin,3-4,frame_aggregate,453,1528,940,588,1362,1195,166,854,871,86,508,324,80,0.89136126,0.53265546,0.66682987,0.90851064,0.49507246,0.64090056,0.86394558,0.61057692,0.71549296,2.63796909,1.92273731,0.71523179,0.96798874,1.28760827,0.89183101,1.09601767,96825.0816777,96145.0,102413.2,93941,105589,0.75551906,0.98085237,0.75469622,0.53100858
ae32__u6__q0.5__zstd3__ckpt10cebbeede4d,ae32/u6/q0.5,density_bin,5+,frame_aggregate,135,792,394,398,666,484,126,343,305,51,323,179,75,0.84090909,0.57913043,0.68589083,0.87055838,0.52932099,0.65834933,0.81155779,0.64342629,0.71777778,3.58518519,2.25925926,1.32592593,1.10049441,1.45122529,0.97391975,1.23490651,96366.51111111,96023.0,99431.9,93659,103665,0.80276043,0.98510536,0.7720188,0.65115712
ae32__u6__q0.5__zstd3__ckpt10cebbeede4d,ae32/u6/q0.5,object_presence,nonempty,frame_aggregate,1679,3899,2468,1431,3491,3100,408,2274,2347,194,1217,753,214,0.89535778,0.52966166,0.66558627,0.92139384,0.49210128,0.64155734,0.85045423,0.6177665,0.71567186,1.84633711,1.39785587,0.44848124,0.91666117,1.22698181,0.81862059,1.09985287,96497.36807624,96074.0,100432.1,93113,105589,0.76409751,0.98611755,0.74309107,0.56308391
ae32__u6__q0.7__zstd3__ckpt10cebbeede4d,ae32/u6/q0.7,all,ALL,frame_aggregate,2162,3899,2468,1431,3489,3109,410,2272,2342,196,1217,767,214,0.89484483,0.52879661,0.66476136,0.92058347,0.49241439,0.64162666,0.85045423,0.61340726,0.71273792,1.43802035,1.08325624,0.35476411,0.92042535,1.22507709,0.81916309,1.10947044,63322.4079556,62907.5,67757.6,59608,78282,0.7397794,0.98628433,0.69187892,0.54117496
ae32__u6__q0.7__zstd3__ckpt10cebbeede4d,ae32/u6/q0.7,class_presence,both_classes,frame_aggregate,679,2376,1279,1097,2087,1698,289,1160,1136,119,927,562,170,0.878367,0.55138705,0.67748742,0.90695856,0.50522648,0.64895105,0.84503191,0.62256548,0.71693735,2.50073638,1.6730486,0.82768778,0.98728294,1.30591352,0.86611913,1.13890109,63705.17525773,63053.0,69296.7,59803,73887,0.7512554,0.97940655,0.70245191,0.57190774
ae32__u6__q0.7__zstd3__ckpt10cebbeede4d,ae32/u6/q0.7,class_presence,pedestrian_positive,frame_aggregate,926,2710,1279,1431,2377,1878,333,1160,1146,119,1217,732,214,0.87712177,0.5586369,0.68255564,0.90695856,0.50303556,0.64714086,0.85045423,0.62442278,0.72011834,2.02807775,1.23758099,0.79049676,0.99071254,1.30220407,0.86611913,1.10947044,63427.47840173,62912.0,68175.25,59628,73887,0.76004589,0.98445926,0.69974255,0.59593586
ae32__u6__q0.7__zstd3__ckpt10cebbeede4d,ae32/u6/q0.7,class_presence,vehicle_positive,frame_aggregate,1432,3565,2468,1097,3199,2897,366,2272,2314,196,927,583,170,0.8973352,0.52477034,0.66225028,0.92058347,0.49542085,0.64417352,0.84503191,0.61390728,0.71116226,2.02304469,1.61592179,0.40712291,0.91181614,1.22043241,0.81916309,1.13890109,63646.49092179,63049.0,68884.45,59608,78282,0.73280795,0.97991168,0.6952558,0.52325635
ae32__u6__q0.7__zstd3__ckpt10cebbeede4d,ae32/u6/q0.7,density_bin,0,frame_aggregate,483,0,0,0,0,32,0,0,18,0,0,14,0,,0.0,,,0.0,,,0.0,,0.06625259,0.03726708,0.02898551,,,,,62698.2194617,62703.0,64773.5,59763,66350,0.53843125,0.99852885,0.5654288,0.05133611
ae32__u6__q0.7__zstd3__ckpt10cebbeede4d,ae32/u6/q0.7,density_bin,1-2,frame_aggregate,1091,1579,1134,445,1463,1422,116,1076,1176,58,387,246,58,0.92653578,0.50710572,0.65546595,0.94885362,0.47779751,0.63555818,0.86966292,0.61137441,0.71799629,1.30339138,1.07791017,0.22548121,0.7956181,1.05536042,0.7167274,1.01496279,63235.63153071,62879.0,67255.5,59608,73164,0.72549284,0.98532581,0.67722977,0.51392294
ae32__u6__q0.7__zstd3__ckpt10cebbeede4d,ae32/u6/q0.7,density_bin,3-4,frame_aggregate,453,1528,940,588,1362,1172,166,854,848,86,508,324,80,0.89136126,0.53749013,0.67060561,0.90851064,0.50176263,0.64647994,0.86394558,0.61057692,0.71549296,2.58719647,1.87196468,0.71523179,0.97018911,1.28575775,0.88998197,1.10502553,64150.59161148,63270.0,70743.2,59803,78282,0.73607739,0.97599903,0.70660412,0.52562904
ae32__u6__q0.7__zstd3__ckpt10cebbeede4d,ae32/u6/q0.7,density_bin,5+,frame_aggregate,135,792,394,398,664,483,128,342,300,52,322,183,76,0.83838384,0.57890148,0.68488912,0.8680203,0.53271028,0.66023166,0.80904523,0.63762376,0.71317829,3.57777778,2.22222222,1.35555556,1.09333918,1.42864922,0.96460601,1.2300682,63477.88148148,62940.0,67550.0,60713,71822,0.78667496,0.98250405,0.73833138,0.63918945
ae32__u6__q0.7__zstd3__ckpt10cebbeede4d,ae32/u6/q0.7,object_presence,nonempty,frame_aggregate,1679,3899,2468,1431,3489,3077,410,2272,2324,196,1217,753,214,0.89484483,0.53137374,0.66679408,0.92058347,0.49434291,0.64326161,0.85045423,0.6177665,0.71567186,1.83263848,1.38415724,0.44848124,0.92042535,1.22507709,0.81916309,1.10947044,63501.96902918,62970.0,68352.9,59608,78282,0.74433754,0.98262921,0.69398547,0.55639794
ae32__u6__q0.98__zstd3__ckpt10cebbeede4d,ae32/u6/q0.98,all,ALL,frame_aggregate,2162,3899,2468,1431,3396,3181,503,2212,2368,256,1184,813,247,0.87099256,0.51634484,0.64833906,0.89627229,0.48296943,0.6276958,0.82739343,0.59288933,0.6907818,1.47132285,1.09528215,0.3760407,1.03898342,1.35341631,0.94401729,1.21640325,9976.78815911,9907.0,11619.65,7223,13880,0.60037661,0.97583094,0.36169365,0.46360524
ae32__u6__q0.98__zstd3__ckpt10cebbeede4d,ae32/u6/q0.98,class_presence,both_classes,frame_aggregate,679,2376,1279,1097,2012,1735,364,1118,1142,161,894,593,203,0.84680135,0.5369629,0.65719419,0.87412041,0.49469027,0.6318169,0.81494986,0.60121049,0.69195046,2.55522828,1.68188513,0.87334315,1.12053896,1.44684962,1.01395728,1.25382566,10162.5832106,10110.0,11796.0,7509,13227,0.59620458,0.96196071,0.33795947,0.48869358
ae32__u6__q0.98__zstd3__ckpt10cebbeede4d,ae32/u6/q0.98,class_presence,pedestrian_positive,frame_aggregate,926,2710,1279,1431,2302,1928,408,1118,1147,161,1184,781,247,0.84944649,0.54420804,0.66340058,0.87412041,0.49359823,0.63092551,0.82739343,0.60254453,0.69729093,2.08207343,1.23866091,0.84341253,1.1180824,1.43992319,1.01395728,1.21640325,10013.93304536,9970.5,11676.0,7391,13227,0.60793169,0.97137372,0.3392629,0.51315846
ae32__u6__q0.98__zstd3__ckpt10cebbeede4d,ae32/u6/q0.98,class_presence,vehicle_positive,frame_aggregate,1432,3565,2468,1097,3106,2961,459,2212,2351,256,894,610,203,0.87124825,0.51194989,0.64493355,0.89627229,0.48476879,0.62921348,0.81494986,0.59441489,0.68742791,2.06773743,1.64175978,0.42597765,1.03318944,1.34986162,0.94401729,1.25382566,10106.62569832,10048.5,11752.05,7223,13880,0.5898649,0.96453899,0.36034007,0.44471563
ae32__u6__q0.98__zstd3__ckpt10cebbeede4d,ae32/u6/q0.98,density_bin,0,frame_aggregate,483,0,0,0,0,27,0,0,12,0,0,15,0,,0.0,,,0.0,,,0.0,,0.05590062,0.02484472,0.0310559,,,,,9781.82194617,9732.0,11480.8,7568,12021,0.48444101,0.99797321,0.41095851,0.04439131
ae32__u6__q0.98__zstd3__ckpt10cebbeede4d,ae32/u6/q0.98,density_bin,1-2,frame_aggregate,1091,1579,1134,445,1440,1475,139,1059,1204,75,381,271,64,0.9119696,0.49399657,0.64085447,0.93386243,0.46796288,0.62349132,0.85617978,0.58435583,0.6946217,1.35197067,1.1035747,0.24839597,0.86899989,1.12128567,0.80816535,1.03809118,9917.87442713,9888.0,11395.5,7223,12632,0.60128528,0.97589435,0.37314504,0.45481644
ae32__u6__q0.98__zstd3__ckpt10cebbeede4d,ae32/u6/q0.98,density_bin,3-4,frame_aggregate,453,1528,940,588,1310,1197,218,829,868,111,481,329,107,0.85732984,0.5225369,0.64931846,0.88191489,0.48850913,0.62874479,0.81802721,0.59382716,0.68812589,2.64238411,1.91611479,0.72626932,1.10921055,1.43799443,1.03078885,1.2443698,10272.87196468,10245.0,11804.4,7509,13880,0.5829416,0.95499569,0.33541144,0.45841766
ae32__u6__q0.98__zstd3__ckpt10cebbeede4d,ae32/u6/q0.98,density_bin,5+,frame_aggregate,135,792,394,398,646,482,146,324,284,70,322,198,76,0.81565657,0.57269504,0.67291667,0.82233503,0.53289474,0.64670659,0.80904523,0.61923077,0.70152505,3.57037037,2.1037037,1.46666667,1.275483,1.62280302,1.16603452,1.38561128,10156.91851852,10015.0,12065.8,7832,13227,0.62837224,0.96421845,0.39311243,0.52778584
ae32__u6__q0.98__zstd3__ckpt10cebbeede4d,ae32/u6/q0.98,object_presence,nonempty,frame_aggregate,1679,3899,2468,1431,3396,3154,503,2212,2356,256,1184,798,247,0.87099256,0.51847328,0.65001436,0.89627229,0.48423818,0.62876634,0.82739343,0.59737639,0.69381776,1.87849911,1.4032162,0.47528291,1.03898342,1.35341631,0.94401729,1.21640325,10032.87432996,9979.0,11676.4,7223,13880,0.60250779,0.96935581,0.36071564,0.47745191
ae32__u6__q0.9__zstd3__ckpt10cebbeede4d,ae32/u6/q0.9,all,ALL,frame_aggregate,2162,3899,2468,1431,3484,3103,415,2273,2354,195,1211,749,220,0.89356245,0.5289206,0.66450505,0.92098865,0.49124703,0.64073291,0.84626136,0.61785714,0.71424359,1.43524514,1.08880666,0.34643848,0.93953977,1.24908198,0.8331734,1.13918534,28059.27289547,27571.5,32393.45,24038,37239,0.68392849,0.98016516,0.55759839,0.51402191
ae32__u6__q0.9__zstd3__ckpt10cebbeede4d,ae32/u6/q0.9,class_presence,both_classes,frame_aggregate,679,2376,1279,1097,2078,1696,298,1158,1145,121,920,551,177,0.87457912,0.55060943,0.67577236,0.90539484,0.50282241,0.64656616,0.83865087,0.62542488,0.7165109,2.49779087,1.68630339,0.81148748,1.01379674,1.3393974,0.88787749,1.17229077,28615.7466863,28118.0,33380.7,24343,36935,0.69411073,0.9712849,0.57027598,0.5407713
ae32__u6__q0.9__zstd3__ckpt10cebbeede4d,ae32/u6/q0.9,class_presence,pedestrian_positive,frame_aggregate,926,2710,1279,1431,2369,1868,341,1158,1151,121,1211,717,220,0.87416974,0.55912202,0.68202102,0.90539484,0.50151581,0.64548495,0.84626136,0.62811203,0.72104793,2.01727862,1.24298056,0.77429806,1.01634258,1.33406365,0.88787749,1.13918534,28238.89416847,27589.0,32989.25,24342,36935,0.70506318,0.97848653,0.57009978,0.56660321
ae32__u6__q0.9__zstd3__ckpt10cebbeede4d,ae32/u6/q0.9,class_presence,vehicle_positive,frame_aggregate,1432,3565,2468,1097,3193,2905,372,2273,2336,195,920,569,177,0.89565217,0.5236143,0.66087137,0.92098865,0.49316555,0.64236258,0.83865087,0.61786434,0.71152359,2.02863128,1.63128492,0.39734637,0.93088338,1.24478092,0.8331734,1.17229077,28495.56354749,28064.0,33209.95,24038,37239,0.6740937,0.97065867,0.55747071,0.49415171
